date,events,D10_events,episodes,long_signals,short_signals,suppressed_events,closed_trades,wins,losses,net_R,cumulative_R,current_DD,max_DD
2025-03-23,118,0,0,0,0,0,0,0,0,0.0,575.80247639391,0.0,1.154226020892736
2025-03-24,397,23,8,6,2,15,8,6,2,11.559761009998699,587.3622374039087,0.0,1.154226020892736
2025-03-25,414,20,9,6,3,11,9,8,1,16.795221319519143,604.1574587234278,0.0,1.154226020892736
2025-03-26,393,20,9,3,6,11,9,6,3,10.508356762630054,614.6658154860578,0.0,1.154226020892736
2025-03-27,378,25,12,5,7,13,12,7,5,11.381507061444207,626.047322547502,0.0,1.154226020892736
2025-03-28,323,35,8,3,5,27,8,6,2,11.871068449489123,637.9183909969911,0.0,1.154226020892736
2025-03-30,92,10,5,2,3,5,5,3,2,4.712790992968499,642.6311819899596,0.0,1.154226020892736
2025-03-31,427,29,13,8,5,16,13,9,4,17.395972976813184,660.0271549667727,0.0,1.154226020892736
2025-04-01,492,35,11,7,4,24,11,8,3,15.732321889805789,675.7594768565785,0.0,1.154226020892736
2025-04-02,414,55,16,7,9,39,16,8,8,10.670110306338277,686.4295871629168,0.0,1.154226020892736
2025-04-03,496,16,10,3,7,6,10,8,2,17.345494371570478,703.7750815344873,0.0,1.154226020892736
2025-04-04,314,48,12,7,5,36,12,4,8,1.5339620693983704,705.3090436038857,0.0,1.154226020892736
2025-04-06,116,2,1,0,1,1,1,1,0,2.4756813417190777,707.7847249456048,0.0,1.154226020892736
2025-04-07,438,33,10,8,2,23,10,5,5,7.249395922660933,715.0341208682657,0.0,1.154226020892736
2025-04-08,449,39,17,7,10,22,17,16,1,38.36905430867911,753.4031751769448,0.0,1.154226020892736
2025-04-09,366,20,11,8,3,9,11,5,6,6.233114666035545,759.6362898429804,0.0,1.154226020892736
2025-04-10,415,43,12,5,7,31,12,6,6,8.6089148632401,768.2452047062205,0.0,1.154226020892736
2025-04-11,322,21,9,6,3,12,9,6,3,11.731620636136766,779.9768253423573,0.0,1.154226020892736
2025-04-13,128,1,1,1,0,0,1,0,1,-1.050639226691614,778.9261861156657,1.050639226691601,1.154226020892736
2025-04-14,410,34,9,2,7,25,9,6,3,11.375172943049535,790.3013590587152,0.0,1.154226020892736
2025-04-15,439,30,10,6,4,20,10,5,5,6.69155518559854,796.9929142443137,0.0,1.154226020892736
2025-04-16,418,59,13,6,7,46,13,7,6,10.539534513578541,807.5324487578923,0.0,1.154226020892736
2025-04-17,321,13,9,4,5,4,9,6,3,11.420280265824903,818.9527290237172,0.0,1.154226020892736
2025-04-20,110,2,2,0,2,0,2,2,0,4.759439375596704,823.7121683993139,0.0,1.154226020892736
2025-04-21,373,30,12,6,6,18,12,10,2,21.715798473694434,845.4279668730084,0.0,1.154226020892736
2025-04-22,447,40,12,7,5,28,12,7,5,11.388875138003055,856.8168420110114,0.0,1.154226020892736
2025-04-23,477,33,11,8,3,22,11,4,7,1.8967620790249549,858.7136040900364,0.0,1.154226020892736
2025-04-24,416,29,9,5,4,20,9,7,2,14.436957440204699,873.150561530241,0.0,1.154226020892736
2025-04-25,309,20,6,2,4,14,6,2,4,0.5981197576283903,873.7486812878694,0.0,1.154226020892736
2025-04-27,126,0,0,0,0,0,0,0,0,0.0,873.7486812878694,0.0,1.154226020892736
2025-04-28,452,23,11,7,4,12,11,9,2,18.934188825570285,892.6828701134397,0.0,1.154226020892736
2025-04-29,423,34,9,5,4,25,9,5,4,7.592856702000864,900.2757268154405,0.0,1.154226020892736
2025-04-30,439,43,12,8,4,31,12,9,3,18.245117347704614,918.5208441631452,0.0,1.154226020892736
2025-05-01,410,26,11,5,6,15,11,6,5,9.208690674659433,927.7295348378046,0.0,1.154226020892736
2025-05-02,306,21,7,4,3,14,7,3,4,2.967485991568206,930.6970208293728,0.0,1.154226020892736
