signal_id,marker_bar_timestamp,direction,signal_type,confidence,phase44_class,setup_type,b1_delay_min,entry_price,entry_i,stop,target,final_r,mae,mfe,wrong_direction,structure_level,structure_age_bars,break_strength,break_strength_atr,range_atr,body_atr,body_range_ratio,close_quality,upper_wick_ratio,lower_wick_ratio,opposing_wick_ratio,local_liquidity_sweep,structure_touches,atr_1m,retest_state,follow_through_state,V_pass,V_net_R,V_MAE_R,V_MFE_R,V_wrong_direction,V_delay_min,variant,fold,b1_window,actionable_timestamp,first_eligible_1m,quality_score,phase44_entry,phase44_net_R,lookahead_ok,A_MFE_R,A_MAE_R,A_wrong_direction,A_exit_type,A_filled,A_sim_net_R,A_sim_MFE_R,A_sim_MAE_R,B1_w5_filled,B1_w5_delay_min,B1_w5_net_R,B1_w5_gross_R,B1_w5_MFE_R,B1_w5_MAE_R,B1_w5_entry_price,B1_w5_entry_time,B1_w5_wrong_direction,B1_w5_exit_type,B1_w5_rel_volume_1m,B1_w5_volume_expansion,B1_w5_directional_volume_response,B1_w5_breakout_volume,B1_w5_pullback_volume_ratio,B1_w5_lookahead_ok,B1_w10_filled,B1_w10_delay_min,B1_w10_net_R,B1_w10_gross_R,B1_w10_MFE_R,B1_w10_MAE_R,B1_w10_entry_price,B1_w10_entry_time,B1_w10_wrong_direction,B1_w10_exit_type,B1_w10_rel_volume_1m,B1_w10_volume_expansion,B1_w10_directional_volume_response,B1_w10_breakout_volume,B1_w10_pullback_volume_ratio,B1_w10_lookahead_ok,B1_w15_filled,B1_w15_delay_min,B1_w15_net_R,B1_w15_gross_R,B1_w15_MFE_R,B1_w15_MAE_R,B1_w15_entry_price,B1_w15_entry_time,B1_w15_wrong_direction,B1_w15_exit_type,B1_w15_rel_volume_1m,B1_w15_volume_expansion,B1_w15_directional_volume_response,B1_w15_breakout_volume,B1_w15_pullback_volume_ratio,B1_w15_lookahead_ok,B2_w5_filled,B2_w5_delay_min,B2_w10_filled,B2_w10_delay_min,B2_w15_filled,B2_w15_delay_min,B3_w5_filled,B3_w5_delay_min,B3_w5_net_R,B3_w5_gross_R,B3_w5_MFE_R,B3_w5_MAE_R,B3_w5_entry_price,B3_w5_entry_time,B3_w5_wrong_direction,B3_w5_exit_type,B3_w5_rel_volume_1m,B3_w5_volume_expansion,B3_w5_directional_volume_response,B3_w5_breakout_volume,B3_w5_pullback_volume_ratio,B3_w5_lookahead_ok,B3_w10_filled,B3_w10_delay_min,B3_w10_net_R,B3_w10_gross_R,B3_w10_MFE_R,B3_w10_MAE_R,B3_w10_entry_price,B3_w10_entry_time,B3_w10_wrong_direction,B3_w10_exit_type,B3_w10_rel_volume_1m,B3_w10_volume_expansion,B3_w10_directional_volume_response,B3_w10_breakout_volume,B3_w10_pullback_volume_ratio,B3_w10_lookahead_ok,B3_w15_filled,B3_w15_delay_min,B3_w15_net_R,B3_w15_gross_R,B3_w15_MFE_R,B3_w15_MAE_R,B3_w15_entry_price,B3_w15_entry_time,B3_w15_wrong_direction,B3_w15_exit_type,B3_w15_rel_volume_1m,B3_w15_volume_expansion,B3_w15_directional_volume_response,B3_w15_breakout_volume,B3_w15_pullback_volume_ratio,B3_w15_lookahead_ok,B4_w5_filled,B4_w5_delay_min,B4_w10_filled,B4_w10_delay_min,B4_w15_filled,B4_w15_delay_min,B2_w10_net_R,B2_w10_gross_R,B2_w10_MFE_R,B2_w10_MAE_R,B2_w10_entry_price,B2_w10_entry_time,B2_w10_wrong_direction,B2_w10_exit_type,B2_w10_rel_volume_1m,B2_w10_volume_expansion,B2_w10_directional_volume_response,B2_w10_breakout_volume,B2_w10_pullback_volume_ratio,B2_w10_lookahead_ok,B2_w15_net_R,B2_w15_gross_R,B2_w15_MFE_R,B2_w15_MAE_R,B2_w15_entry_price,B2_w15_entry_time,B2_w15_wrong_direction,B2_w15_exit_type,B2_w15_rel_volume_1m,B2_w15_volume_expansion,B2_w15_directional_volume_response,B2_w15_breakout_volume,B2_w15_pullback_volume_ratio,B2_w15_lookahead_ok,B4_w10_net_R,B4_w10_gross_R,B4_w10_MFE_R,B4_w10_MAE_R,B4_w10_entry_price,B4_w10_entry_time,B4_w10_wrong_direction,B4_w10_exit_type,B4_w10_rel_volume_1m,B4_w10_volume_expansion,B4_w10_directional_volume_response,B4_w10_breakout_volume,B4_w10_pullback_volume_ratio,B4_w10_lookahead_ok,B4_w15_net_R,B4_w15_gross_R,B4_w15_MFE_R,B4_w15_MAE_R,B4_w15_entry_price,B4_w15_entry_time,B4_w15_wrong_direction,B4_w15_exit_type,B4_w15_rel_volume_1m,B4_w15_volume_expansion,B4_w15_directional_volume_response,B4_w15_breakout_volume,B4_w15_pullback_volume_ratio,B4_w15_lookahead_ok,B2_w5_net_R,B2_w5_gross_R,B2_w5_MFE_R,B2_w5_MAE_R,B2_w5_entry_price,B2_w5_entry_time,B2_w5_wrong_direction,B2_w5_exit_type,B2_w5_rel_volume_1m,B2_w5_volume_expansion,B2_w5_directional_volume_response,B2_w5_breakout_volume,B2_w5_pullback_volume_ratio,B2_w5_lookahead_ok,B4_w5_net_R,B4_w5_gross_R,B4_w5_MFE_R,B4_w5_MAE_R,B4_w5_entry_price,B4_w5_entry_time,B4_w5_wrong_direction,B4_w5_exit_type,B4_w5_rel_volume_1m,B4_w5_volume_expansion,B4_w5_directional_volume_response,B4_w5_breakout_volume,B4_w5_pullback_volume_ratio,B4_w5_lookahead_ok,B_filled,B_net_R,B_gross_R,B_MFE_R,B_MAE_R,B_delay_min,B_entry_price,B_wrong_direction,B_exit_type,B_rule,B_window,train_start,train_end,test_start,test_end,selected_rule,selected_window
2408,2021-04-09 19:30:00+00:00,Long,L,B,B,L,3.0,13811.0,1228945.0,13791.220675070364,13853.657043005189,-0.1377701215635073,0.4297416635925915,1.453537979798471,0.0,13809.75,3.0,1.25,0.2108433734939759,1.0542168674698795,0.6325301204819277,0.6,0.76,0.24,0.16,0.24,0.0,8.0,5.928571428571429,immediate,none,True,-0.1377701215635073,0.4297416635925915,1.453537979798471,0.0,3.0,Structure_Age,2,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2414,2021-04-13 19:00:00+00:00,Long,L,B,B,L,0.0,13987.5,1231642.0,13965.6957798915,14025.868185188683,-1.0332504440146126,1.0319103314879787,0.2981074290965272,1.0,13986.75,3.0,0.75,0.16799999999999998,1.232,1.064,0.8636363636363636,0.9090909090909091,0.09090909090909091,0.045454545454545456,0.09090909090909091,0.0,2.0,4.464285714285714,immediate,none,True,-1.0332504440146126,1.0319103314879787,0.2981074290965272,1.0,0.0,Structure_Age,2,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2428,2021-04-20 19:15:00+00:00,Long,L,B,B,L,2.0,13792.0,1238484.0,13769.603753242884,13861.188740271342,-1.03237149545022,2.0985659119453035,1.1162584638006934,0.0,13790.5,2.0,1.5,0.2492581602373887,1.7032640949554896,0.9554896142433233,0.5609756097560976,0.5609756097560976,0.43902439024390244,0.0,0.43902439024390244,0.0,3.0,6.017857142857143,immediate,none,False,,,,,2.0,Structure_Age,2,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2429,2021-04-21 15:15:00+00:00,Long,L,A,A,L,1.0,13853.0,1239608.0,13817.149997417033,13910.051207085982,0.035564850994063,0.1882845052626865,0.6555090183219455,0.0,13852.75,2.0,0.25,0.040345821325648415,0.8876080691642652,0.2824207492795389,0.3181818181818182,0.5,0.5,0.18181818181818182,0.5,0.0,2.0,6.196428571428571,immediate,none,False,,,,,1.0,Structure_Age,2,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2432,2021-04-23 15:00:00+00:00,Long,L,B,B,L,0.0,13888.25,1242322.0,13867.438475249224,13929.055177677994,2.9651635327693624,0.1922011985138615,2.0061000094884296,0.0,13875.75,5.0,12.5,2.058823529411765,2.182352941176471,1.9352941176470588,0.8867924528301887,0.8867924528301887,0.11320754716981132,0.0,0.11320754716981132,0.0,5.0,6.071428571428571,immediate,none,True,2.9651635327693624,0.1922011985138615,2.0061000094884296,0.0,0.0,Structure_Age,2,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2437,2021-04-26 18:00:00+00:00,Long,L,B,B,L,3.0,14004.75,1243870.0,13992.169137007975,14043.421071940778,1.4128601520633262,0.2384574096309411,1.5499731626011175,0.0,14004.0,10.0,0.75,0.23863636363636365,1.0340909090909092,0.875,0.8461538461538461,1.0,0.0,0.15384615384615385,0.0,0.0,7.0,3.142857142857143,immediate,none,True,1.4128601520633262,0.2384574096309411,1.5499731626011175,0.0,3.0,Structure_Age,2,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442,2021-04-29 18:45:00+00:00,Long,L,B,B,L,0.0,13972.25,1248007.0,13953.336606758232,14036.990179725302,-1.0383326244387985,1.3746872212534542,0.4494169761790139,1.0,13971.75,6.0,0.5,0.08722741433021808,1.5700934579439254,0.8286604361370717,0.5277777777777778,0.8055555555555556,0.19444444444444445,0.2777777777777778,0.19444444444444445,0.0,5.0,5.732142857142857,immediate,none,True,-1.0383326244387985,1.3746872212534542,0.4494169761790139,1.0,0.0,Structure_Age,2,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444,2021-04-30 15:00:00+00:00,Short,S,B,B,S,1.0,13878.5,1249148.0,13926.468525883423,13841.594422349728,-0.5519244027707145,0.8547271204381227,0.3804578036096522,1.0,13880.5,7.0,2.0,0.19823008849557525,1.858407079646018,1.2141592920353983,0.6533333333333333,0.68,0.02666666666666667,0.32,0.32,0.0,2.0,10.089285714285714,immediate,none,True,-0.5519244027707145,0.8547271204381227,0.3804578036096522,1.0,1.0,Structure_Age,2,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447,2021-05-03 14:45:00+00:00,Short,S,A+,A+,S,0.0,13837.0,1250497.0,13912.438002973233,13829.616791481483,2.9903894592721754,0.1325591824527517,0.4507012203393557,0.0,13837.5,2.0,0.5,0.043545878693623634,1.5023328149300155,0.9362363919129082,0.6231884057971014,0.6231884057971014,0.0,0.37681159420289856,0.37681159420289856,0.0,1.0,11.482142857142858,immediate,none,False,,,,,0.0,Structure_Age,2,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449,2021-05-04 15:00:00+00:00,Short,S,A+,A+,S,0.0,13430.0,1251877.0,13502.12244358209,13390.451749007065,2.9899476506342326,0.4124929567332066,0.5962083072110214,0.0,13457.75,9.0,27.75,1.88135593220339,1.3559322033898304,0.8983050847457628,0.6625,0.9,0.2375,0.1,0.1,0.0,2.0,14.75,immediate,none,True,2.9899476506342326,0.4124929567332066,0.5962083072110214,0.0,0.0,Structure_Age,2,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451,2021-05-05 14:45:00+00:00,Long,L,B,B,L,5.0,13624.75,1253231.0,13596.75235126246,13690.742946212613,-1.025895031643421,1.0090133019677818,0.0446466062817602,1.0,13620.5,6.0,4.25,0.38699186991869916,0.9333333333333332,0.5691056910569106,0.6097560975609756,0.8536585365853658,0.14634146341463414,0.24390243902439024,0.14634146341463414,0.0,4.0,10.982142857142858,immediate,none,True,-1.025895031643421,1.0090133019677818,0.0446466062817602,1.0,5.0,Structure_Age,2,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457,2021-05-07 19:00:00+00:00,Long,L,A,A,L,0.0,13738.0,1256211.0,13709.831993428372,13808.898131906635,-1.0257384205785527,1.2691703940458687,0.3461373801943279,1.0,13735.25,6.0,2.75,0.358974358974359,0.5221445221445221,0.26107226107226106,0.5,0.5625,0.4375,0.0625,0.4375,0.0,4.0,7.660714285714286,immediate,none,True,-1.0257384205785527,1.2691703940458687,0.3461373801943279,1.0,0.0,Structure_Age,2,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458,2021-05-10 18:15:00+00:00,Short,S,A+,A+,S,0.0,13376.25,1257531.0,13450.40991346312,13354.785766749152,-0.1985574053740349,0.3944179359721916,0.1955234212511719,0.0,13392.5,5.0,16.25,1.2656467315716273,1.8497913769123784,1.2461752433936022,0.6736842105263158,0.6736842105263158,0.0,0.3263157894736842,0.3263157894736842,0.0,1.0,12.839285714285714,immediate,none,True,-0.1985574053740349,0.3944179359721916,0.1955234212511719,0.0,0.0,Structure_Age,2,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461,2021-05-11 15:00:00+00:00,Long,L,A,A,L,1.0,13225.25,1258702.0,13190.929103294337,13345.212690116989,2.6594584862620514,0.0946944955393225,3.3215915358408528,0.0,13223.75,2.0,1.5,0.07657247037374658,0.9443938012762078,0.6891522333637192,0.7297297297297297,0.9054054054054054,0.0945945945945946,0.17567567567567569,0.0945945945945946,0.0,3.0,19.589285714285715,immediate,none,False,,,,,1.0,Structure_Age,2,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469,2021-05-13 18:15:00+00:00,Long,L,A+,A+,L,4.0,13127.25,1261630.0,13091.60328822284,13246.190135331475,0.8072273308091327,0.6031411854872755,1.0870567877968338,0.0,13124.5,2.0,2.75,0.19743589743589743,1.2743589743589743,1.023076923076923,0.8028169014084507,1.0,0.0,0.19718309859154928,0.0,0.0,7.0,13.928571428571429,immediate,none,False,,,,,4.0,Structure_Age,2,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470,2021-05-14 15:00:00+00:00,Long,L,B,B,L,0.0,13333.75,1262796.0,13311.96554055219,13401.103378343429,1.0684221959126778,0.3557581962759721,1.2394156515420969,0.0,13332.0,3.0,1.75,0.24623115577889448,1.1608040201005025,0.8442211055276382,0.7272727272727273,0.7272727272727273,0.2727272727272727,0.0,0.2727272727272727,0.0,2.0,7.107142857142857,immediate,none,True,1.0684221959126778,0.3557581962759721,1.2394156515420969,0.0,0.0,Structure_Age,2,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473,2021-05-17 17:00:00+00:00,Short,S,B,B,S,0.0,13215.5,1264281.0,13264.11393701474,13159.641656347096,-0.0766241170483808,0.3959769807198202,0.6736751230428111,0.0,13222.75,4.0,7.25,1.0463917525773196,1.6237113402061856,0.9742268041237113,0.6,0.7333333333333333,0.13333333333333333,0.26666666666666666,0.26666666666666666,0.0,1.0,6.928571428571429,immediate,none,True,-0.0766241170483808,0.3959769807198202,0.6736751230428111,0.0,0.0,Structure_Age,2,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475,2021-05-18 16:15:00+00:00,Long,L,B,B,L,0.0,13367.5,1265600.0,13343.610931151648,13415.757480263715,-1.0303486085875644,1.0674338192867472,0.3244161607636192,1.0,13354.0,8.0,13.5,2.5714285714285716,0.5714285714285714,0.09523809523809523,0.16666666666666666,0.4166666666666667,0.5833333333333334,0.25,0.5833333333333334,0.0,3.0,5.25,immediate,none,True,-1.0303486085875644,1.0674338192867472,0.3244161607636192,1.0,0.0,Structure_Age,2,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476,2021-05-18 18:30:00+00:00,Short,S,A+,A+,S,0.0,13243.75,1265735.0,13325.954262450969,13245.590042620095,2.99118050599344,0.0790713255760548,0.0456180724477239,0.0,13246.0,3.0,2.25,0.2032258064516129,1.2645161290322582,1.1290322580645162,0.8928571428571429,1.0,0.10714285714285714,0.0,0.0,0.0,2.0,11.071428571428571,immediate,none,True,2.99118050599344,0.0790713255760548,0.0456180724477239,0.0,0.0,Structure_Age,2,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482,2021-05-20 15:30:00+00:00,Long,L,A,A,L,1.0,13494.5,1268286.0,13461.212382274787,13540.924009973383,-1.0217798704006045,1.028911118925108,0.2778811051111605,1.0,13492.75,4.0,1.75,0.2670299727520436,0.7629427792915531,0.2670299727520436,0.35,0.9,0.1,0.55,0.1,0.0,2.0,6.553571428571429,immediate,none,True,-1.0217798704006045,1.028911118925108,0.2778811051111605,1.0,1.0,Structure_Age,2,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501,2021-05-28 17:30:00+00:00,Short,S,B,B,S,0.0,13712.5,1276595.0,13740.589728440533,13689.529918957807,-0.7823144337803786,0.7743043883833098,0.2047011601473118,1.0,13714.0,4.0,1.5,0.32307692307692304,1.8307692307692307,1.1846153846153846,0.6470588235294118,0.8235294117647058,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.0,1.0,4.642857142857143,immediate,none,True,-0.7823144337803786,0.7743043883833098,0.2047011601473118,1.0,0.0,Structure_Age,2,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505,2021-06-02 17:30:00+00:00,Short,S,B,B,S,1.0,13626.5,1280462.0,13657.212989496107,13597.361031511677,-0.1131443098510631,0.3418748930751549,0.7570086918092717,0.0,13630.5,2.0,4.0,0.875,2.1328125,1.75,0.8205128205128205,0.8974358974358975,0.07692307692307693,0.10256410256410256,0.10256410256410256,0.0,5.0,4.571428571428571,immediate,none,False,,,,,1.0,Structure_Age,2,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521,2021-06-14 15:00:00+00:00,Long,L,B,B,L,1.0,14031.0,1291222.0,14017.902033371862,14069.215889479336,1.986949634158537,0.5344340994854855,2.34769265131124,0.0,14027.75,4.0,3.25,0.6453900709219859,1.0921985815602837,0.8936170212765958,0.8181818181818182,0.8636363636363636,0.13636363636363635,0.045454545454545456,0.13636363636363635,0.0,2.0,5.035714285714286,immediate,none,True,1.986949634158537,0.5344340994854855,2.34769265131124,0.0,1.0,Structure_Age,2,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532,2021-06-18 15:15:00+00:00,Short,S,A+,A+,S,0.0,14011.75,1296675.0,14064.730836019688,13951.70058395168,-1.0136841932756704,1.0050804026613025,0.009437374672876,1.0,14020.25,4.0,8.5,1.0236559139784946,0.7225806451612903,0.3311827956989247,0.4583333333333333,0.7083333333333334,0.25,0.2916666666666667,0.2916666666666667,0.0,1.0,8.303571428571429,immediate,none,True,-1.0136841932756704,1.0050804026613025,0.009437374672876,1.0,0.0,Structure_Age,2,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
